""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"chr"	"symbol"
"FBgn0051635"	1134.55909736216	-0.826198011591829	0.173798965361372	-4.75375678948349	1.99671214897952e-06	0.000227252514756981	"2L"	"CG31635"
"FBgn0086378"	1148.05100342884	0.870966480795999	0.183306073622949	4.75143274623586	2.01980340451684e-06	0.000227252514756981	"3R"	"Alg-2"
"FBgn0033379"	679.82647841907	-0.816427282179794	0.172424628342531	-4.73498066968669	2.19075977998257e-06	0.000243517466627942	"2R"	"Mys45A"
"FBgn0014024"	558.080787129222	-0.876134773452043	0.186184770132837	-4.70572739557026	2.52962359261694e-06	0.000271375665877719	"X"	"Rnp4F"
"FBgn0037328"	6364.92433660104	0.922228594110428	0.195846911003663	4.70892591251121	2.49025559050366e-06	0.000271375665877719	"3R"	"RpL35A"
"FBgn0004656"	10070.5688338228	-0.87214051217033	0.185330502939576	-4.70586599797162	2.52790533273872e-06	0.000271375665877719	"X"	"fs(1)h"
"FBgn0262954"	1009.728413458	1.16101584979692	0.247736608434944	4.68649287294093	2.77926493182784e-06	0.000294729865069467	"2R"	"Rpb12"
"FBgn0263460"	282.076425195015	1.13760826692071	0.243490503789901	4.67208473929772	2.98157893427326e-06	0.000312591445995513	"3R"	"snoRNA:CG31191-a"
"FBgn0001226"	4361.02175700219	-1.06288256858416	0.227965349725641	-4.66247423068177	3.12430218405278e-06	0.000323874291573831	"3L"	"Hsp27"
"FBgn0261703"	2746.63079042977	-0.892888189472657	0.19173552315806	-4.65687408762846	3.21046655643741e-06	0.000329108493885462	"X"	"gce"
"FBgn0061198"	804.466489451621	1.09623572187652	0.235737447848418	4.65024005257498	3.31548895053969e-06	0.000334682323390014	"2R"	"HSPC300"
"FBgn0267033"	2096.88853078077	-0.716819001012388	0.154191697917471	-4.64888194821005	3.33739147538276e-06	0.000334682323390014	"X"	"mamo"
"FBgn0285948"	11652.2188134621	0.956043248025504	0.206143405259007	4.63775810254173	3.52208648019064e-06	0.000349406127593966	"2L"	"RpL27A"
"FBgn0028331"	6962.00127479531	-1.00309497772206	0.216459028837171	-4.63411012749497	3.58476132953864e-06	0.000351840510918335	"X"	"l(1)G0289"
"FBgn0086661"	1234.60338971278	1.06649219767801	0.230271719621307	4.63145105022845	3.63111851990381e-06	0.000352638941732975	"3L"	"snoRNA:Psi28S-2566"
"FBgn0031896"	471.554879629705	-0.930615200470728	0.201327506273598	-4.62239471245449	3.79335355077335e-06	0.000364557081869114	"2L"	"CG4502"
"FBgn0082988"	407.300048784172	1.13604664968066	0.247659045363903	4.58713974291302	4.49359914880881e-06	0.000427401502545465	"3R"	"snoRNA:Psi28S-2442b"
"FBgn0083012"	163.693520973218	1.22473396099436	0.268214299976898	4.56625154251602	4.96522911653722e-06	0.000467440855399718	"X"	"snoRNA:Psi28S-1135a"
"FBgn0259171"	1341.70026445289	-0.918204882040317	0.201874240184866	-4.54840043583309	5.40552065471868e-06	0.000503750844044793	"X"	"Pde9"
"FBgn0082979"	271.803680840887	1.07964235135696	0.237483563561746	4.54617715501922	5.46290603159615e-06	0.000504007710475061	"3R"	"snoRNA:Psi28S-3091a"
"FBgn0035993"	752.370135952479	-0.929405316953119	0.205046291064058	-4.53266095246154	5.8245263890192e-06	0.000532050301634565	"3L"	"Nf-YA"
"FBgn0029895"	366.362781516139	-1.00795859074053	0.222709593978997	-4.52588760426543	6.01425397634453e-06	0.000543986087811761	"X"	"CG14441"
"FBgn0000017"	2658.57216472166	-0.839621251927253	0.185599739881941	-4.52382774060639	6.07311587303397e-06	0.000543986087811761	"3L"	"Abl"
"FBgn0026084"	1287.94967544917	-0.773802512702019	0.171466355291145	-4.51285333141959	6.3961255101546e-06	0.000563782799203426	"X"	"cib"
"FBgn0031168"	30.4991240965793	-2.4097249524027	0.534048451252798	-4.51218414125132	6.41634445223929e-06	0.000563782799203426	"X"	"CG1722"
"FBgn0261437"	306.389184254812	1.04422664392425	0.231806382547362	4.50473637718277	6.64553890448839e-06	0.000578412659743489	"2L"	"CSN8"
"FBgn0082976"	519.395385638791	0.957606658488038	0.213079192521341	4.49413500753776	6.98533025507512e-06	0.000602305204984327	"3R"	"snoRNA:Psi28S-3305a"
"FBgn0019660"	144315.031432881	0.973050306732124	0.217311514291876	4.47767487103881	7.54604090801667e-06	0.000644627531642239	"X"	"roX2"
"FBgn0036213"	8932.41038029956	0.933264066608636	0.208519705854931	4.47566364426927	7.61743273981809e-06	0.000644756279427172	"3L"	"RpL10Ab"
"FBgn0035498"	986.312403238174	-0.767601250912762	0.171675495426719	-4.47123364347836	7.77696770715433e-06	0.000646399135731584	"3L"	"Fit1"
"FBgn0030276"	2273.40656468421	-0.869372734119405	0.194429108027241	-4.47141244919768	7.77046707836674e-06	0.000646399135731584	"X"	"Dlic"
"FBgn0261954"	2531.84603688942	-0.844342596106	0.189063717801637	-4.46591554383729	7.97270592385369e-06	0.000656751650477447	"X"	"east"
"FBgn0030328"	1609.97145479733	-0.833115661950944	0.186976561422504	-4.45572244784405	8.36111480040886e-06	0.000682651726978515	"X"	"Amun"
"FBgn0032595"	58.1251639399361	1.61739535406673	0.363449412159171	4.45012510670508	8.58202811649785e-06	0.000694542029849203	"2L"	"CG17996"
"FBgn0063449"	545.91795776927	0.95406761106202	0.214739728142837	4.44290220218315	8.87535139208636e-06	0.000699863179003323	"2L"	"Uhg2"
"FBgn0002774"	1314.53478471161	-0.735101825933541	0.16544256438278	-4.44324487278108	8.86122164329498e-06	0.000699863179003323	"2R"	"mle"
"FBgn0026259"	3164.9023386143	-0.672384715747932	0.151324037375772	-4.44334375032731	8.85714850434844e-06	0.000699863179003323	"3L"	"eIF5B"
"FBgn0029903"	3881.81721335867	-0.946481846376705	0.21313940922154	-4.44067030979202	8.96790984351477e-06	0.000701168950985316	"X"	"pod1"
"FBgn0028341"	2150.34221344192	-0.753359287136224	0.169724830711178	-4.43870990461154	9.04996972593479e-06	0.000701638829340121	"X"	"Ptpmeg2"
"FBgn0003218"	384.867628783173	-1.01094307446506	0.228059150593789	-4.43281083803435	9.30124659111126e-06	0.000710734527274574	"X"	"rdgB"
"FBgn0267821"	2106.61647610148	-0.775793992174524	0.175030137010583	-4.43234522594023	9.32136113160887e-06	0.000710734527274574	"2L"	"da"
"FBgn0020909"	392.284447553989	0.88107184826752	0.199100800373147	4.4252551803722	9.63283465608375e-06	0.000728463381451055	"X"	"Rtc1"
"FBgn0082954"	812.761747627709	1.15594624829644	0.26140908012921	4.42198200508214	9.77996035525656e-06	0.000733576538517049	"3R"	"snoRNA:Psi28S-3571"
"FBgn0051715"	711.636287433381	1.0000798755718	0.2270910819357	4.40387120025687	1.06336090782435e-05	0.000784325677716431	"2L"	"CG31715"
"FBgn0020235"	3226.99969302416	0.771937380818366	0.175244733780362	4.40491057372286	1.05827525454619e-05	0.000784325677716431	"3R"	"ATPsyngamma"
"FBgn0052267"	812.777610383872	0.915037240432769	0.20785497822111	4.40228686492838	1.07115798170681e-05	0.000784325677716431	"3L"	"CG32267"
"FBgn0001105"	9977.18975075947	-0.787188288557775	0.179127628187709	-4.39456658094572	1.1099398181332e-05	0.000806323209613928	"X"	"Gbeta13F"
"FBgn0262109"	11228.569095191	-0.798482777851744	0.181999024764004	-4.38729151921075	1.14770916190861e-05	0.000827247244356938	"3L"	"CR42862"
"FBgn0266407"	54.3755994668202	-1.65939179553989	0.379069311847392	-4.37754189979889	1.20025292253532e-05	0.000853142846177889	"3R"	"CR45047"
"FBgn0030502"	2277.500466725	-0.75290858299365	0.17200685303976	-4.37720108058493	1.20213060918194e-05	0.000853142846177889	"X"	"tth"
"FBgn0003638"	815.098947275548	-0.730631753954239	0.167360747480595	-4.36561000684438	1.26768482800366e-05	0.000892798490317695	"X"	"su(w[a])"
"FBgn0261790"	389.204878752151	1.01851680518007	0.233581825966085	4.36042830373263	1.29808110104382e-05	0.000907280018047751	"2L"	"SmE"
"FBgn0015024"	2840.94789989381	-0.853939108118462	0.196311842772738	-4.34991132504946	1.36192594510439e-05	0.000944746524025042	"X"	"CkIalpha"
"FBgn0004106"	723.269382681639	0.825821360479072	0.19008290431993	4.34453252612936	1.395725632483e-05	0.000960967513827477	"2L"	"Cdk1"
"FBgn0000259"	2159.18147983496	-0.776814684669489	0.179115098091612	-4.3369581511893	1.44468117285867e-05	0.000987305814873634	"X"	"CkIIbeta"
"FBgn0031977"	1577.97550351238	0.782944062948719	0.180618246367907	4.33480049049925	1.45892377243168e-05	0.000989708141504023	"2L"	"baf"
"FBgn0266598"	194.319386262175	1.08697482426661	0.250891675662664	4.33244674776736	1.47461337276357e-05	0.000993049852344285	"3R"	"Kmn2"
"FBgn0034138"	6813.85950511956	0.929692263267868	0.214927877222363	4.32560110527689	1.52116476870105e-05	0.00100442905943031	"2R"	"RpS15"
"FBgn0017414"	197.991886146879	1.06391491942512	0.246071733464557	4.32359663763804	1.53505850183908e-05	0.00100442905943031	"2R"	"cag"
"FBgn0039544"	374.257939813314	-0.870643006862326	0.201152514369859	-4.32827304987833	1.50283083451137e-05	0.00100442905943031	"3R"	"CG12877"
"FBgn0085478"	1542.92638431366	-0.892624661734796	0.206401106161121	-4.32470871080505	1.52733542498663e-05	0.00100442905943031	"X"	"CG34449"
"FBgn0030733"	715.714792176971	0.9370720163029	0.217854394525764	4.30136843621063	1.6974654745084e-05	0.00110287439914187	"X"	"UQCR-14"
"FBgn0032656"	488.083967112822	-0.891464137640548	0.207367651333403	-4.29895469186398	1.71605545649367e-05	0.00110715577913361	"2L"	"CG5674"
"FBgn0038834"	5468.71328444494	0.812011515659902	0.189107917670399	4.29390543591717	1.75557273106859e-05	0.00112478569561381	"3R"	"RpS30"
"FBgn0082958"	461.7185181884	1.15299459337199	0.268961024914057	4.28684637017728	1.81227534273405e-05	0.00115310705600444	"3R"	"snoRNA:Psi28S-3405c"
"FBgn0052758"	1536.83042523673	-0.784148423174393	0.183554835559523	-4.2720117984585	1.93717324217482e-05	0.00122413426933595	"X"	"CG32758"
"FBgn0024985"	912.993158549604	-0.805596086060907	0.188721822330271	-4.26869598922737	1.96619026131343e-05	0.00123401845924338	"X"	"Rilpl"
"FBgn0039291"	413.680547157335	0.891713037485344	0.209068577909759	4.2651700528151	1.99750003704455e-05	0.00124519833390358	"3R"	"CG13663"
"FBgn0051514"	47.1973004404104	-1.5503587999086	0.36365805828781	-4.26323235406377	2.01490807249628e-05	0.00124762026019132	"3R"	"asRNA:CR31514"
"FBgn0083047"	2282.02566204482	0.895325992236206	0.210303901372079	4.25729616233868	2.06914170933765e-05	0.00127266009402328	"3R"	"snoRNA:Psi18S-1377e"
"FBgn0086658"	1132.09324696074	0.974481158581741	0.229385883664279	4.24821764537157	2.15478004205238e-05	0.0013165563356275	"2R"	"snoRNA:Psi28S-1180"
"FBgn0082957"	15747.2590656088	0.849999397425156	0.200384369541187	4.24184480741373	2.21689971585309e-05	0.00133680501820004	"3R"	"snoRNA:Psi28S-3405d"
"FBgn0052669"	75.7735659154758	-1.48036454113942	0.34895130814958	-4.24232409097274	2.21216921463597e-05	0.00133680501820004	"X"	"CG32669"
"FBgn0039735"	2164.59891896228	0.744242003997144	0.175936075332905	4.23018418814273	2.33500045492156e-05	0.00138985252884557	"3R"	"Nph"
"FBgn0004198"	2951.24364119221	-0.867292596432318	0.204983308564152	-4.23104009056859	2.32613203898745e-05	0.00138985252884557	"X"	"ct"
"FBgn0262114"	1314.2643656457	-0.754334558144131	0.17851937317503	-4.22550530358709	2.38405209615587e-05	0.00139210535690722	"2R"	"RanBPM"
"FBgn0026375"	1907.24613120069	-0.886026327587194	0.209680074226944	-4.22561052047424	2.38293834602336e-05	0.00139210535690722	"X"	"RhoGAPp190"
"FBgn0040813"	1251.99446294591	0.925575039674003	0.219013720339033	4.22610527888944	2.37770782390525e-05	0.00139210535690722	"3L"	"Nplp2"
"FBgn0029785"	11678.6571923718	0.775300399159697	0.184022102724074	4.21308303558621	2.51908401246611e-05	0.00146170245905738	"X"	"RpL35"
"FBgn0010198"	18907.0881567648	0.829057183334681	0.196999834596467	4.20841563158119	2.57167513607199e-05	0.00148289217533751	"X"	"RpS15Aa"
"FBgn0262987"	47.9708471238145	1.68750734183839	0.402199719016914	4.195694979507	2.72036145458018e-05	0.00155888539005942	"3L"	"CG43295"
"FBgn0010043"	351.98678940319	0.905337690686878	0.21667488824436	4.17832309974871	2.93666276908899e-05	0.0016703837884592	"3R"	"GstD7"
"FBgn0002622"	10532.6944528717	0.831677449804985	0.199165442126325	4.1758120330809	2.96924930963916e-05	0.0016703837884592	"3R"	"RpS3"
"FBgn0284243"	13395.874310799	0.650366191723995	0.155710849667992	4.17675578234086	2.95696200825837e-05	0.0016703837884592	"2R"	"betaTub56D"
"FBgn0083009"	109.694744337187	1.36336935555441	0.327216012361189	4.16657285722771	3.09213098694803e-05	0.00172896972639894	"X"	"snoRNA:Psi28S-1135d"
"FBgn0263355"	725.228291493883	-0.831659997070912	0.199756068657549	-4.16337787712806	3.13573773977847e-05	0.001742790143807	"2L"	"CG31688"
"FBgn0027567"	2133.60697781453	-0.764074974420371	0.184448217046984	-4.14249043256266	3.43554704564902e-05	0.0018979854516861	"3L"	"CG8108"
"FBgn0031980"	3001.2980445997	0.850142737193724	0.205560450915031	4.13573103877424	3.53826420570338e-05	0.00194309675963211	"2L"	"RpL36A"
"FBgn0030268"	3404.63148838939	-0.782263961634702	0.191187925189631	-4.09159710718556	4.28412481427073e-05	0.00233877725067821	"X"	"Klp10A"
"FBgn0028697"	23119.754898878	0.76696046124633	0.1884935963728	4.06889398900028	4.72368320458777e-05	0.00256357066150157	"3L"	"RpL15"
"FBgn0032600"	2862.26247988106	-0.672802428820017	0.165861952368952	-4.05640003153586	4.9834877802004e-05	0.00262076879645792	"2L"	"BuGZ"
"FBgn0013347"	219.263090230726	0.971545966168659	0.239513772367159	4.05632610002628	4.98506470606213e-05	0.00262076879645792	"3R"	"TfIIA-S"
"FBgn0029899"	2885.36971450118	-0.849842212672218	0.209335748508988	-4.059708954277	4.91339213175696e-05	0.00262076879645792	NA	NA
"FBgn0083020"	271.062804515405	0.94528840994418	0.232933950181134	4.05818219803986	4.94561773919584e-05	0.00262076879645792	"2L"	"snoRNA:Psi18S-640g"
"FBgn0011726"	9187.21184418003	0.694718182030291	0.171121758950929	4.05978869250349	4.91171455946572e-05	0.00262076879645792	"2R"	"tsr"
"FBgn0283680"	1332.06588879363	-0.691619834764558	0.170588147623476	-4.05432525295432	5.02792192687027e-05	0.00262076879645792	"X"	"IP3K2"
"FBgn0030362"	899.528386978027	0.685951427528152	0.169137530955846	4.05558378233167	5.0009242467763e-05	0.00262076879645792	"X"	"regucalcin"
"FBgn0044030"	108.376080481512	1.22327013957358	0.301900601468428	4.05189699398962	5.08040325954156e-05	0.00263324721755789	"X"	"mRpS14"
"FBgn0259143"	743.888495800113	-0.84063327235345	0.208214069902796	-4.03735094725297	5.40581694039437e-05	0.00278626073140103	"X"	"CG42258"
"FBgn0039205"	150.079991807345	1.28059579398291	0.318142745719461	4.02522393237954	5.6921122851264e-05	0.00288546307376792	"3R"	"CG13623"
