""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"chr"	"symbol"
"FBgn0283427"	3315.08026372829	-1.77719190769596	0.122243364858825	-14.5381461787181	6.94480134614899e-48	1.48097888706627e-45	"2L"	"FASN1"
"FBgn0036825"	1281.05116405024	-2.08899670956321	0.143677825562235	-14.5394510349013	6.81368718517068e-48	1.48097888706627e-45	"3L"	"RpL26"
"FBgn0011272"	1309.26020904884	-2.01383494911399	0.138633989188672	-14.5262713776005	8.25954941830133e-48	1.71374488876485e-45	"2L"	"RpL13"
"FBgn0086666"	358.228435365407	2.83912934417558	0.195973582462714	14.4873064445599	1.45746998000088e-47	2.94447290433337e-45	"X"	"snoRNA:Psi28S-2179"
"FBgn0031453"	1412.10103647098	2.11787632942368	0.146867122595668	14.4203569321249	3.85344545813158e-47	7.58535917489132e-45	"2L"	"Bacc"
"FBgn0003930"	740.181145418004	-5.11626307800969	0.357127052164372	-14.3261706079182	1.5017609869874e-46	2.88225477427558e-44	"2L"	"snRNA:U4:39B"
"FBgn0001105"	2310.86122237173	1.83615034875599	0.130040955427311	14.1197851301726	2.86864647894235e-45	5.37136561435132e-43	"X"	"Gbeta13F"
"FBgn0000559"	8520.5726245344	-1.86951628654545	0.134740066004225	-13.874984197253	8.98128863977882e-44	1.64165125922814e-41	"2L"	"eEF2"
"FBgn0086670"	303.613223087746	3.3099672872594	0.242090339819281	13.6724467805294	1.4832264339504e-42	2.64807658917144e-40	"3L"	"snoRNA:Psi28S-2622"
"FBgn0011661"	3858.00191746764	1.77596748632394	0.130843420483519	13.5732272953507	5.77233979499242e-42	1.00714210468538e-39	"X"	"Moe"
"FBgn0083027"	297.14982567467	2.68684212159065	0.199569153122407	13.4632135255024	2.57470330732236e-41	4.39244384229194e-39	"X"	"snoRNA:Psi18S-531"
"FBgn0033699"	1417.07455821599	-2.17360571310668	0.162813674227399	-13.3502651016329	1.18028135623849e-40	1.96978695040063e-38	"2R"	"RpS11"
"FBgn0019936"	1007.18619667036	-1.9936757005603	0.149861338957055	-13.3034691564555	2.20972731457237e-40	3.60937799871746e-38	"3R"	"RpS20"
"FBgn0002626"	955.37641885622	-2.02259625332798	0.153812990893641	-13.1497101875261	1.70827941843137e-39	2.73217939485367e-37	"3R"	"RpL32"
"FBgn0039713"	2365.34555970776	-1.90611828332237	0.145084136991556	-13.1380199300032	1.99375788174351e-39	3.12368964451937e-37	"3R"	"RpS8"
"FBgn0261596"	1105.02391226899	-1.99577182631342	0.152068680174472	-13.1241477470813	2.3946152322821e-39	3.67669222764593e-37	"2R"	"RpS24"
"FBgn0038834"	953.504371195492	-1.88395379138245	0.1438242308931	-13.0990013274101	3.33618490313873e-39	5.02193951007766e-37	"3R"	"RpS30"
"FBgn0285926"	2193.4162430954	1.80074771703538	0.137995807691193	13.0492929253698	6.41399085583997e-39	9.46927073082373e-37	"X"	"Imp"
"FBgn0011837"	1362.76570776204	1.84929154107046	0.141885763660798	13.0336652061267	7.87328091188904e-39	1.14043731246363e-36	"X"	"Tis11"
"FBgn0046696"	736.610740522127	-2.49140357685123	0.191511647864094	-13.0091490759833	1.08544002668001e-38	1.54313390459675e-36	"3R"	"RNaseP:RNA"
"FBgn0020910"	3443.79379672953	-1.74784938769203	0.135348268196836	-12.9137181507941	3.7666447671715e-38	5.25755125046829e-36	"3R"	"RpL3"
"FBgn0020618"	1522.52456474613	-1.7545327856217	0.135929515093473	-12.9076660386465	4.07465012451544e-38	5.58590875105447e-36	"2L"	"Rack1"
"FBgn0083005"	294.442767964766	2.68468404551255	0.210941530020976	12.7271478747954	4.17824852957114e-37	5.62744104588029e-35	"2R"	"snoRNA:Psi28S-1175a"
"FBgn0266410"	1829.05563913717	1.69205166506008	0.134604541610608	12.5705391869685	3.06625549069999e-36	4.05855920725929e-34	"3R"	"CG45050"
"FBgn0285949"	815.40224775469	-2.39869307325684	0.190839501979027	-12.56916439407	3.12004080395128e-36	4.05975478846339e-34	"2R"	"RpL31"
"FBgn0029092"	1875.1739985175	1.64237819438823	0.131056381210487	12.5318445330063	4.99864126609906e-36	6.39576149997375e-34	"2R"	"ced-6"
"FBgn0005593"	2040.48631323748	-1.84054224746052	0.147096143194058	-12.5125119360361	6.37750612161806e-36	8.02624827797736e-34	"2L"	"RpL7"
"FBgn0064225"	3689.7331442747	-1.71462091143158	0.137156944407508	-12.5011600312213	7.35698312863733e-36	9.10960636750786e-34	"2L"	"RpL5"
"FBgn0262734"	1325.40459994509	1.67117892714397	0.134014303208852	12.4701534621984	1.0861667171102e-35	1.32357172813571e-33	"X"	"eIF4H1"
"FBgn0267519"	1223.30461755469	-1.78439615760863	0.143296935310426	-12.4524376864241	1.3563810490324e-35	1.62702145522214e-33	"X"	"28SrRNA-Psi:CR45859"
"FBgn0262620"	1291.71818225376	1.70822927894922	0.138935632770296	12.2951128151082	9.62223332550081e-35	1.13645977292107e-32	"2L"	"CR43144"
"FBgn0082999"	127.990666380185	4.0569388493512	0.33209310087512	12.2162695902459	2.54497235796381e-34	2.96026557455881e-32	"X"	"snoRNA:Psi28S-1192c"
"FBgn0026250"	904.677265027123	1.79533595599189	0.147239501433876	12.1933036889435	3.37458033162158e-34	3.86666465759088e-32	"3R"	"eIF1A"
"FBgn0014020"	1715.14278910512	1.59855084093389	0.131406861018862	12.1648963268701	4.78051893252189e-34	5.3970652713192e-32	"2R"	"Rho1"
"FBgn0004396"	866.923239110254	1.89999672053872	0.156582644486375	12.1341463274625	6.96323842504487e-34	7.74735962160427e-32	"3L"	"CrebA"
"FBgn0262743"	2308.49531878174	1.68829615528612	0.139630224831554	12.0911941330957	1.1756540358803e-33	1.28935657620758e-31	"2L"	"Fs(2)Ket"
"FBgn0000150"	793.485688495847	-1.83506818850101	0.152309768848139	-12.0482632360283	1.9807955809486e-33	2.14177009506231e-31	"3R"	"awd"
"FBgn0024811"	536.541789698065	2.03667123101331	0.169203103854027	12.0368432057273	2.27495563928541e-33	2.42567145038807e-31	"4"	"Crk"
"FBgn0036921"	1805.03746780637	1.57679851787955	0.131333146551348	12.006097160423	3.30057463777849e-33	3.47102897181171e-31	"3L"	"RhoGDI"
"FBgn0039359"	1272.01602241765	-1.82625235962232	0.152165122803796	-12.0017802106801	3.47735444275206e-33	3.60752027797399e-31	"3R"	"RpL27"
"FBgn0001226"	582.771394697479	2.33054876805249	0.194339053057483	11.9921792937992	3.90494351141135e-33	3.99710017828065e-31	"3L"	"Hsp27"
"FBgn0035753"	1023.31198777312	-1.79734361410303	0.150381522009579	-11.9518913632789	6.34642472725695e-33	6.41072403041469e-31	"3L"	"RpL18"
"FBgn0026372"	1983.7059724221	-1.63895140365822	0.137250835083841	-11.9412854767481	7.21001859097498e-33	7.18848217180713e-31	"3L"	"RpL23A"
"FBgn0011230"	2238.92888848606	-1.50667962607167	0.126750123303788	-11.8870071823168	1.38272989842024e-32	1.36092531156053e-30	"2L"	"poe"
"FBgn0030136"	1024.52761233299	-2.01006011786509	0.169185436992911	-11.8808105094135	1.48916375850488e-32	1.44712787013189e-30	"X"	"RpS28b"
"FBgn0263474"	98.9772600071222	4.5083390011134	0.37951704542574	11.8791476047037	1.51908481518996e-32	1.45775176577667e-30	"2L"	"scaRNA:PsiU2-38.40.42"
"FBgn0004636"	1011.6009082119	1.72140370900283	0.145062547952392	11.8666308657958	1.76430648832969e-32	1.67217048282802e-30	"3L"	"Rap1"
"FBgn0038826"	2752.31583109571	1.69347620993161	0.142803999120264	11.8587449956876	1.93859006598919e-32	1.81494584592671e-30	"3R"	"Syp"
"FBgn0003137"	3933.81320679504	-1.46873288747175	0.123970168862993	-11.8474702498384	2.21785350411274e-32	2.0513808856715e-30	"3R"	"Ppn"
"FBgn0030616"	931.271810413209	-1.84765597155516	0.156504751944125	-11.8057499762998	3.64526178424546e-32	3.33150889495862e-30	"X"	"RpL37a"
"FBgn0030672"	1354.71050025032	1.6325019086564	0.138551821617326	11.782608771217	4.79845766752919e-32	4.33385406042607e-30	"X"	"CG9281"
"FBgn0028331"	1292.10245717782	1.66371194764445	0.141397607322952	11.7661959006459	5.82943925805566e-32	5.20379130047596e-30	"X"	"l(1)G0289"
"FBgn0002593"	1533.05150936655	-2.05677074526339	0.176938459910694	-11.6242152571098	3.1043283825367e-31	2.7393021830729e-29	"2L"	"RpLP1"
"FBgn0036165"	609.829377257138	1.85610956685872	0.159905050710098	11.607573110519	3.77168940452221e-31	3.29037040437693e-29	"3L"	"chrb"
"FBgn0261797"	1444.68367579664	-1.57202735789872	0.135840356495083	-11.5726091896382	5.67307574452567e-31	4.89350589783411e-29	"3L"	"Dhc64C"
"FBgn0034968"	1283.9189465814	-1.84033313640689	0.159616235505815	-11.5297364993917	9.34292317780681e-31	7.96951347066921e-29	"2R"	"RpL12"
"FBgn0015399"	2227.14587390627	1.61008142009212	0.139793914814034	11.5175358114406	1.07645555449027e-30	9.02250523132374e-29	"2L"	"kek1"
"FBgn0011766"	929.816140377658	1.66086515497709	0.144207957173949	11.5171533355381	1.08124329983299e-30	9.02250523132374e-29	"3R"	"E2f1"
"FBgn0010409"	1334.37652244825	-1.57708388003967	0.137598719920617	-11.4614720322218	2.05983742646543e-30	1.70036257236292e-28	"2R"	"RpL18A"
"FBgn0285948"	1849.2590809815	-1.4801671033686	0.129419949105172	-11.4369315828254	2.73384082950041e-30	2.2327336221356e-28	"2L"	"RpL27A"
"FBgn0086667"	654.896989886971	-1.97227283614548	0.172691128179372	-11.4208115780963	3.29145801292891e-30	2.65984454371108e-28	"X"	"snoRNA:Psi28S-3342"
"FBgn0001234"	2415.86484843404	1.40937521466531	0.124670364014861	11.3048135040122	1.24217791831521e-29	9.93354154052696e-28	"3R"	"Hsromega"
"FBgn0002526"	10193.4792962326	-1.37469289868205	0.12187016350777	-11.2799791114943	1.6478510224524e-29	1.30418064941929e-27	"3L"	"LanA"
"FBgn0039209"	1697.39062732025	1.63231486663084	0.14516430494428	11.2446022268173	2.46204002685721e-29	1.92868176389621e-27	"3R"	"REPTOR"
"FBgn0037358"	320.529115331123	2.1189570692186	0.189673086854538	11.1716274794623	5.61426557395799e-29	4.35360775871469e-27	"3R"	"elm"
"FBgn0260798"	480.329992953116	1.8559176314793	0.166345706964594	11.1569914567998	6.61938586431363e-29	5.08170252803357e-27	"2R"	"Gprk1"
"FBgn0086710"	620.165053347446	-2.09561997015272	0.188501753205691	-11.1172439222144	1.03417503977736e-28	7.86075423799088e-27	"2L"	"RpL30"
"FBgn0033912"	2507.67181381049	-1.45712378135941	0.131222973284781	-11.1041820260935	1.19708366492175e-28	9.00981499569043e-27	"2R"	"RpS23"
"FBgn0010411"	1874.91411982616	-1.48642870594457	0.135033634257529	-11.0078404844657	3.50299535142552e-28	2.61092187503822e-26	"2R"	"RpS18"
"FBgn0037328"	786.719631606794	-1.7255727042137	0.156945985338416	-10.9946915844514	4.05296697769057e-28	2.99179110458947e-26	"3R"	"RpL35A"
"FBgn0014026"	2884.27459962921	-1.35568236854373	0.123882032704651	-10.9433332578247	7.15210472387621e-28	5.22921028239977e-26	"X"	"RpL7A"
"FBgn0261822"	1588.88495019408	1.6871837679574	0.154462192099152	10.9229562589294	8.95332692683654e-28	6.48440479408718e-26	"2L"	"Bsg"
"FBgn0261608"	946.665254117226	-1.85694843897197	0.17053277319141	-10.8891001079757	1.29917630594227e-27	9.32128644926995e-26	"2L"	"RpL37A"
"FBgn0033688"	852.347507840911	-1.65089939443654	0.151998333860796	-10.8612992820597	1.76223842089833e-27	1.25265781085523e-25	"2R"	"Prp8"
"FBgn0263987"	1470.24190645742	1.50645618117373	0.138730727450646	10.8588501542288	1.81014035668297e-27	1.27490344204176e-25	"X"	"spoon"
"FBgn0052702"	825.744613031685	-1.60495611688182	0.147833366882278	-10.8565214384914	1.85688403733989e-27	1.29593625042349e-25	"X"	"Cubn"
"FBgn0261592"	1494.61347909795	-1.61700635720012	0.149399922736873	-10.8233413215885	2.66867189559612e-27	1.84571118400823e-25	"X"	"RpS6"
"FBgn0260960"	727.723067690226	1.79006245676009	0.166306026984423	10.7636655701465	5.10964100931816e-27	3.47139062199429e-25	"3L"	"Baldspot"
"FBgn0030703"	647.101097416867	1.64652364506026	0.152962010101561	10.7642652183182	5.07648844068714e-27	3.47139062199429e-25	"X"	"MSBP"
"FBgn0040324"	786.503988539218	1.58495011895753	0.147948498388991	10.7128503243766	8.85914104991705e-27	5.87778471117802e-25	"4"	"Ephrin"
"FBgn0000259"	669.67125109559	1.91426838991917	0.178684864282695	10.7130975956118	8.83550361955557e-27	5.87778471117802e-25	"X"	"CkIIbeta"
"FBgn0082959"	94.3518614083562	3.71557999056225	0.346841441507325	10.7126183492228	8.88137327727823e-27	5.87778471117802e-25	"3R"	"snoRNA:Psi28S-3405b"
"FBgn0034371"	2354.70785028635	1.36633656881797	0.12794700790793	10.6789255267397	1.2774158189051e-26	8.38181302712344e-25	"2R"	"Ntan1"
"FBgn0082967"	120.801466309295	3.18006121348014	0.297996497571494	10.6714717770036	1.38416336269719e-26	9.00527299612401e-25	"3L"	"snoRNA:Psi28S-3327a"
"FBgn0005648"	692.881383598968	1.66717542716433	0.156649843892872	10.64268808531	1.88608130998598e-26	1.20856529558503e-24	"2R"	"Pabp2"
"FBgn0036534"	1351.59374134642	1.50298529812817	0.141224329088615	10.6425380656975	1.88912121232517e-26	1.20856529558503e-24	"3L"	"DCP2"
"FBgn0263594"	3709.59445212101	1.28915943287295	0.121153526820529	10.6407090796676	1.9265755417971e-26	1.22234053176664e-24	"3R"	"lost"
"FBgn0016694"	725.316234964736	1.76654867965027	0.166206211286416	10.6286562095207	2.19248738280968e-26	1.37964964244508e-24	"3L"	"Pdp1"
"FBgn0041721"	107.781825695204	-5.86911284251446	0.552252247099634	-10.6275943164349	2.21758960229292e-26	1.38410043713843e-24	"3L"	"snRNA:U12"
"FBgn0037351"	1826.33372694227	-1.37088465208464	0.129004608260114	-10.6266331922074	2.2405552699588e-26	1.38715667802207e-24	"3R"	"RpL13A"
"FBgn0041094"	4473.99738682781	1.3975695245359	0.131729575186003	10.6093830680205	2.69522765434348e-26	1.65530101619159e-24	"3L"	"scyl"
"FBgn0003942"	1343.06452954819	-1.75575526156151	0.165913892995722	-10.5823281574544	3.59902280911169e-26	2.19283318298019e-24	"2L"	"RpS27A"
"FBgn0034138"	1576.28060845937	-1.41042359671267	0.133480605794326	-10.566505810484	4.26074960255428e-26	2.57557281092986e-24	"2R"	"RpS15"
"FBgn0039920"	719.96182781777	1.58546120504717	0.150611334157769	10.5268385936105	6.49802694971889e-26	3.89729319476499e-24	"4"	"CG11360"
"FBgn0052423"	2536.89538980909	1.53865332553806	0.146922081470685	10.4725805007402	1.15452099936277e-25	6.87074241248682e-24	"3L"	"shep"
"FBgn0052066"	367.606444251324	2.05673483247421	0.196576419015315	10.4627749491864	1.28049570378375e-25	7.56181962919063e-24	"3L"	"CG32066"
"FBgn0013710"	191.321110189127	2.4429663737058	0.23449543951848	10.4179696574154	2.05288760462116e-25	1.20305481989898e-23	"MT"	"trnY"
"FBgn0005533"	749.297479311728	-1.75194769599608	0.168926883415711	-10.3710413675526	3.3584465746387e-25	1.95324199647737e-23	"3L"	"RpS17"
"FBgn0266019"	498.182806809308	1.67900797215031	0.162121722011714	10.3564651998268	3.91151103613365e-25	2.25779475371414e-23	"X"	"rudhira"
"FBgn0031888"	2611.22134635239	1.31583381070011	0.127822849781196	10.2941986738093	7.48400907194157e-25	4.28766698845488e-23	"2L"	"Pvf2"
"FBgn0267408"	898.197941052983	-1.51184704297075	0.146911151206561	-10.2908937174214	7.74540949321007e-25	4.40455619847213e-23	"3R"	"AOX1"
"FBgn0260642"	3063.92181657218	1.50073000954758	0.146273255574608	10.2597703431993	1.06960814832375e-24	6.03778070197165e-23	"3R"	"Antp"
"FBgn0039958"	586.642095807245	1.60382888351245	0.156807214033812	10.2280299627453	1.48509642044174e-24	8.32196001440239e-23	"2L"	"CG12567"
"FBgn0267515"	1645.73555330697	-1.45397869374133	0.142709441718349	-10.1883847083566	2.23445902482935e-24	1.24303927055181e-22	"X"	"28SrRNA-Psi:CR45855"
"FBgn0003922"	90.6027401186393	-5.1017064180377	0.502830463903727	-10.1459771916573	3.453050422526e-24	1.90712720098792e-22	"2L"	"snRNA:U2:38ABa"
"FBgn0011586"	299.100135375267	1.95552065170875	0.193931008618152	10.0835893426366	6.52963158510787e-24	3.58057011991951e-22	"X"	"e(r)"
"FBgn0010300"	1328.0514775389	1.4330112433841	0.142564525444974	10.0516677547333	9.03256378328508e-24	4.91794270668649e-22	"2L"	"brat"
"FBgn0261597"	1800.99123066423	-1.49386766834005	0.148898180325326	-10.0328134640471	1.093553474903e-23	5.91211973720446e-22	"2L"	"RpS26"
"FBgn0032170"	346.067831585209	1.92611910503154	0.192130380222606	10.0250626829546	1.18284523531032e-23	6.35014186816594e-22	"2L"	"CG4658"
"FBgn0082957"	555.736603228561	3.82238051177216	0.381491430418206	10.0195711017202	1.25044395434022e-23	6.66642933157628e-22	"3R"	"snoRNA:Psi28S-3405d"
"FBgn0030520"	1906.38836283886	1.36472854690012	0.136321627202818	10.0110934332503	1.36238343870578e-23	7.21311562685814e-22	"X"	"Pdcd4"
"FBgn0011828"	1376.25103039048	-1.49977038752244	0.150253538599908	-9.98159778130752	1.83487942208022e-23	9.6481981666506e-22	"3L"	"Pxn"
"FBgn0262123"	219.263686500363	2.21895209484626	0.222336979621214	9.98013060457416	1.86221501374302e-23	9.72532289830283e-22	"2R"	"l(2)41Ab"
"FBgn0024238"	620.81887576611	1.62950057790812	0.164224655954303	9.92238691832941	3.32702994306452e-23	1.72578438330448e-21	"X"	"Fim"
"FBgn0013679"	8468.76513542341	2.91071907054582	0.293543930001392	9.91578695063468	3.55444220108512e-23	1.83137266964634e-21	"MT"	"ND1"
"FBgn0022361"	269.973247785014	1.98325262577057	0.200551388013565	9.8889997492135	4.64647153271599e-23	2.37806413044404e-21	"4"	"Pur-alpha"
"FBgn0033485"	271.619508505373	1.96326287182947	0.199146479100286	9.85838605181069	6.30547517269109e-23	3.20577039077811e-21	"2R"	"RpLP0-like"
"FBgn0035692"	240.098431188451	2.05784929263067	0.208775146604772	9.85677330897218	6.40754671747175e-23	3.23623264144938e-21	"3L"	"Sf3b6"
"FBgn0030329"	460.015090631435	1.66918271060616	0.169446358804226	9.85080306467186	6.79984619992211e-23	3.41192282854915e-21	"X"	"prtp"
"FBgn0029996"	307.81470669376	1.91987795256649	0.195098072692121	9.8405787718682	7.52765278213467e-23	3.75258379275635e-21	"X"	"UbcE2H"
"FBgn0002590"	2292.60008926587	-1.26204250293272	0.128483456338285	-9.82260704140677	8.99857265255347e-23	4.45690595184858e-21	"X"	"RpS5a"
"FBgn0029785"	1366.54710687635	-1.33620524852751	0.136114976152242	-9.8167393941501	9.53786907540108e-23	4.69373210845218e-21	"X"	"RpL35"
"FBgn0015776"	737.266532456689	1.49462079324582	0.154028153648404	9.70355586198578	2.91170261927087e-22	1.42376694319379e-20	"2L"	"nrv1"
"FBgn0001624"	763.330355114131	1.63633846407464	0.169254792274248	9.66790034177135	4.12759257827322e-22	2.00553976097491e-20	"X"	"dlg1"
"FBgn0259984"	1060.63372034767	1.33704948044597	0.138409915209987	9.6600700781984	4.45559067955783e-22	2.1512936884884e-20	"2L"	"kuz"
"FBgn0029666"	426.985785978706	1.65051578552574	0.171141024801055	9.64418547478258	5.20225404626707e-22	2.49610651957452e-20	"X"	"CG10803"
"FBgn0011666"	1984.02514602643	1.32765058299392	0.137896417008066	9.6278831009529	6.09725962741065e-22	2.88942359010071e-20	"3R"	"msi"
"FBgn0040010"	415.134464511709	1.69248274529078	0.175781474047204	9.62833401224233	6.07056774138792e-22	2.88942359010071e-20	"2L"	"CG17493"
"FBgn0086671"	86.4176889038582	3.72346924073146	0.386898836426608	9.62388327429818	6.33917289055996e-22	2.98563375956005e-20	"X"	"snoRNA:Psi28S-2876"
"FBgn0028479"	604.137483260121	-1.52057349833066	0.158497413789027	-9.59368018682417	8.49979281174446e-22	3.9788359399855e-20	"2L"	"Mtpalpha"
"FBgn0000253"	1222.85122132558	1.45352075373302	0.15195291254132	9.56559982578664	1.11552711738421e-21	5.19024344252035e-20	"2R"	"Cam"
"FBgn0266549"	172.819595793634	2.27526950187874	0.238389044532321	9.54435429842188	1.36958097852698e-21	6.33389950129615e-20	"X"	"CR45102"
"FBgn0082963"	156.737343381459	2.37502677721303	0.249332299539539	9.52554795988797	1.64173488058984e-21	7.54706507681927e-20	"2R"	"snoRNA:Psi28S-3378"
"FBgn0037686"	840.929406387112	-1.40258670524078	0.147523443517625	-9.50755128674317	1.95203269075987e-21	8.86731063133937e-20	"3R"	"RpL34b"
"FBgn0263396"	4823.15070268431	1.29595192597205	0.136305142402363	9.5077258504781	1.94876058160912e-21	8.86731063133937e-20	"3R"	"sqd"
"FBgn0032482"	1073.11470603038	1.34296413060833	0.141555625084944	9.48718307592835	2.37361739121834e-21	1.07189768896372e-19	"2L"	"Pect"
"FBgn0000286"	227.835073369139	1.99691220421019	0.21062584446996	9.48085079129499	2.52218151818231e-21	1.13232675526816e-19	"2L"	"Cf2"
"FBgn0032136"	644.09666151543	-1.56131859777099	0.164987808995722	-9.46323614620201	2.98557160841183e-21	1.33257169987079e-19	"2L"	"Apoltp"
"FBgn0026084"	1476.70770338577	1.46032435786729	0.154447649841166	9.45514133344917	3.22585878997746e-21	1.43149814628075e-19	"X"	"cib"
"FBgn0262736"	4384.091663464	1.19435602388602	0.126751978905022	9.4227800954569	4.3929947479292e-21	1.93821957930187e-19	"2R"	"Vha16-1"
"FBgn0001297"	1384.40494983776	1.30153717398371	0.13918073390569	9.35141766723005	8.64806895953189e-21	3.79378430870436e-19	"3R"	"kay"
"FBgn0014135"	1660.7988821061	1.32234688772132	0.141560298298289	9.34122705036218	9.52240587671903e-21	4.15360851793023e-19	"3R"	"bnl"
"FBgn0013681"	1371.08908109204	1.40498520000797	0.150477989044421	9.3368153636956	9.92751806850845e-21	4.3058506334429e-19	"MT"	"ND3"
"FBgn0283521"	1910.17849767456	1.28892916217529	0.138189892156944	9.3272318405997	1.08671967984512e-20	4.68693650683763e-19	"2R"	"lola"
